Expert_ID,Expert_type,Q_ID,Q5th,Q50th,Q95th
GW_G1_S23, Summary,CAL_14,277.9,926.1,1116
GW_G1_S23, Summary,CAL_15,283.1,649.4,1061
GW_G1_S23, Summary,CAL_16,4.807,38.99,83.82
GW_G1_S23, Summary,CAL_17,0.00889,2.406,8.16
GW_G1_S23, Summary,CAL_19,2.533,27.03,114.4
GW_G1_S23, Summary,CAL_20,0.288,6.986,44.24
GW_G1_S23, Summary,CAL_21,1.11,8.883,48.07
GW_G1_S23, Summary,CAL_25,2.039,10.22,50.37
GW_G1_S23, Summary,CAL_27,2.535,14.14,63.35
GW_G1_S23, Summary,QI_31,8.164,33.16,75.08
GW_G1_S23, Summary,QI_32,0.09877,5.97,26.82
GW_G1_S23, Summary,QI_33,0.1648,0.8968,19.59
GW_G1_S23, Summary,QI_34,0.002674,0.2013,4.958
GW_G1_S23, Summary,QI_35,0.0897,5.254,17.22
GW_G1_S23, Summary,QI_36,2.125,11.41,52.08
GW_G1_S23, Summary,QI_37,0.1535,9.947,64.74
GW_G1_S23, Summary,QI_38,0.004862,0.9996,11.07
GW_G1_S23, Summary,QI_39,0.00345,1.522,12.04
GW_G1_S23, Summary,QI_40,0.00468,1.425,29.83
GW_G1_S23, Summary,QI_41,0.003735,1.614,11.68
GW_G1_S23, Summary,QI_42,0.003146,2.229,40.58
GW_G1_S23, Summary,QI_43,0.2819,3.993,16.69
GW_G1_S23, Summary,QI_44,0.8846,15.79,58.97
GW_G1_S23, Summary,QI_45,0.003188,3.334,16.76
GW_G1_S23, Summary,QI_46,4.384,34.42,91.67
GW_G1_S23, Summary,QI_47,0.04877,2.446,28.55
GW_G1_S23, Summary,QI_48,0.00127,2.057,30.59
GW_G1_S23, Summary,QI_49,3.965,18.28,47
GW_G1_S23, Summary,QI_50,0.8959,7.499,28.63
GW_G1_S23, Summary,QI_51,0.6943,27.94,76.28
GW_G1_S23, Summary,QI_52,0.08788,6.278,20.66
GW_G1_S23, Summary,QI_53,0.001821,0.9921,24.35
GW_G1_S23, Summary,QI_54,0.002267,0.1957,4.487
GW_G1_S23, Summary,QI_55,0.02354,4.832,18.95
GW_G1_S23, Summary,QI_56,3.006,15.38,49.82
GW_G1_S23, Summary,QI_57,0.2938,17.62,78.95
GW_G1_S23, Summary,QI_58,0.003332,1.013,12.39
GW_G1_S23, Summary,QI_59,0.001147,0.7311,9.2
GW_G1_S23, Summary,QI_60,0.005841,1.842,29.71
GW_G1_S23, Summary,QI_61,0.0006153,0.8861,10.49
GW_G1_S23, Summary,QI_62,0.001109,0.8354,37.26
GW_G1_S23, Summary,QI_63,0.1397,2.357,14.36
GW_G1_S23, Summary,QI_64,0.4307,7.049,61.89
GW_G1_S23, Summary,QI_65,0.0004139,1.783,39.82
GW_G1_S23, Summary,QI_66,0.8405,23.35,92.02
GW_G1_S23, Summary,QI_67,0.3843,2.327,29.81
GW_G1_S23, Summary,QI_68,0.00039,2.094,36.28
GW_G1_S23, Summary,QI_69,2.146,18.59,75.86
GW_G1_S23, Summary,QI_70,0.9359,6.95,31.35
GW_G1_S23, Summary,QI_71,0.7232,8.83,29.49
GW_G1_S23, Summary,QI_72,0.2932,1.375,19.41
GW_G1_S23, Summary,QI_73,0.0145,0.9985,54.05
GW_G1_S23, Summary,QI_74,0.1928,27.78,82.39
GW_G1_S23, Summary,QI_75,0.1556,6.385,32.71
GW_G1_S23, Summary,QI_76,0.3593,4.724,53.05
GW_G1_S23, Summary,QI_77,0.1207,7.27,29.47
GW_G1_S23, Summary,QI_78,0.2218,2.349,25.28
GW_G1_S23, Summary,QI_79,0.5743,22.34,74.47
GW_G1_S23, Summary,QI_80,0.06522,2.767,15.56
GW_G1_S23, Summary,QI_81,0.005608,2.688,67.48
GW_G1_S23, Summary,QI_82,0.01588,2.721,29.13
GW_G1_S23, Summary,QI_83,1.038,12.32,61.83
GW_G1_S23, Summary,QI_84,0.5557,32.08,84.58
GW_G1_S23, Summary,QI_85,0.5616,31.2,94.51
GW_G1_S23, Summary,QI_86,0.1461,15.82,79.47
GW_G1_S23, Summary,QI_87,0.4946,10.55,38.32
GW_G1_S23, Summary,QI_88,0.1223,1.173,20.8
GW_G1_S23, Summary,QI_89,0.001587,1.421,55.52
GW_G1_S23, Summary,QI_90,0.2713,34.71,97.08
GW_G1_S23, Summary,QI_91,0.05028,7.789,36.31
GW_G1_S23, Summary,QI_92,0.4021,6.144,51.33
GW_G1_S23, Summary,QI_93,0.0711,9.371,33.6
GW_G1_S23, Summary,QI_94,0.004639,1.518,19.28
GW_G1_S23, Summary,QI_95,0.2201,18.74,65.64
GW_G1_S23, Summary,QI_96,0.01271,1.593,11.63
GW_G1_S23, Summary,QI_97,0.00718,3.372,60.04
GW_G1_S23, Summary,QI_98,0.001305,4.399,32.92
GW_G1_S23, Summary,QI_99,0.7356,9.808,54.06
GW_G1_S23, Summary,QI_100,0.11,28.22,89.72
GW_G1_S23, Summary,QI_101,0.2774,19.11,72.61
GW_G1_S23, Summary,QI_102,0.004558,12.84,76.68
GW_G1_S23, Summary,QI_103,0.01396,0.07847,0.122
GW_G1_S23, Summary,QI_104,0.01163,0.2857,0.683
GW_G1_S23, Summary,QI_105,11.74,20.74,27.73
GW_G1_S23, Summary,QI_106,19.69,27.44,32.23
GW_G1_S23, Summary,QI_107,28.81,38.33,51.6
GW_G1_S23, Summary,QI_108,6.4,12.81,17.88
GW_G1_S23, Summary,QI_109,1.658,3.745,5.673
GW_G1_S23, Summary,QI_110,0.7657,2.99,4.694
GW_G1_S23, Summary,QI_111,2.596,6.257,10.66
GW_G2_S23, Summary,CAL_3,389.1,780.6,1108
GW_G2_S23, Summary,CAL_7,321.5,437.7,586.8
GW_G2_S23, Summary,CAL_8,252.2,388,537.2
GW_G2_S23, Summary,CAL_9,292,413,751.6
GW_G2_S23, Summary,CAL_11,272.2,683.8,1021
GW_G2_S23, Summary,CAL_13,303,459.6,704.8
GW_G2_S23, Summary,CAL_14,318.3,550.9,938.5
GW_G2_S23, Summary,CAL_15,326.2,526.5,909.9
GW_G2_S23, Summary,CAL_16,25.27,59.63,84.15
GW_G2_S23, Summary,CAL_17,0.3738,2.48,9.828
GW_G2_S23, Summary,CAL_19,0.2096,9.705,57.65
GW_G2_S23, Summary,CAL_20,0.1314,6.105,31.65
GW_G2_S23, Summary,CAL_21,0.3358,15.16,59.37
GW_G2_S23, Summary,CAL_25,1.417,12.78,62.85
GW_G2_S23, Summary,CAL_27,1.303,18.01,70.65
GW_G2_S23, Summary,QI_31,29.6,63.32,93.35
GW_G2_S23, Summary,QI_32,0.4808,3.464,19.11
GW_G2_S23, Summary,QI_33,0.01668,0.5672,2.308
GW_G2_S23, Summary,QI_34,0.009977,0.784,23.74
GW_G2_S23, Summary,QI_35,0.8125,5.001,19.29
GW_G2_S23, Summary,QI_36,1.868,16.12,48.95
GW_G2_S23, Summary,QI_37,3.786,14.59,31.74
GW_G2_S23, Summary,QI_38,0.4117,1.881,28.74
GW_G2_S23, Summary,QI_39,0.04783,2.145,14.82
GW_G2_S23, Summary,QI_40,0.01957,1.579,5.498
GW_G2_S23, Summary,QI_41,0.6072,5.373,15.71
GW_G2_S23, Summary,QI_42,0.05686,1.396,15.75
GW_G2_S23, Summary,QI_43,0.5128,3.223,10.69
GW_G2_S23, Summary,QI_44,1.132,6.558,27.07
GW_G2_S23, Summary,QI_45,0.2468,2.131,13
GW_G2_S23, Summary,QI_46,7.902,22.71,61.01
GW_G2_S23, Summary,QI_47,0.4401,1.665,11.9
GW_G2_S23, Summary,QI_48,0.5035,2.381,19.12
GW_G2_S23, Summary,QI_49,6.248,25.27,49.74
GW_G2_S23, Summary,QI_50,0.2431,2.896,14.97
GW_G2_S23, Summary,QI_51,22.74,54.47,94.12
GW_G2_S23, Summary,QI_52,0.3352,2.658,19.03
GW_G2_S23, Summary,QI_53,0.02419,0.9786,4.805
GW_G2_S23, Summary,QI_54,0.0007354,0.8816,23.75
GW_G2_S23, Summary,QI_55,0.576,5.058,24.07
GW_G2_S23, Summary,QI_56,2.336,14.74,56.42
GW_G2_S23, Summary,QI_57,3.739,21.09,41.26
GW_G2_S23, Summary,QI_58,0.1314,2.545,33.18
GW_G2_S23, Summary,QI_59,0.06706,1.07,8.746
GW_G2_S23, Summary,QI_60,0.05296,1.812,6.107
GW_G2_S23, Summary,QI_61,0.4638,4.318,18.64
GW_G2_S23, Summary,QI_62,0.0008451,0.7138,17.62
GW_G2_S23, Summary,QI_63,0.0256,1.76,13.14
GW_G2_S23, Summary,QI_64,1.697,7.674,30.8
GW_G2_S23, Summary,QI_65,0.2465,3.324,12.75
GW_G2_S23, Summary,QI_66,11.65,36.6,73.52
GW_G2_S23, Summary,QI_67,0.1256,3.099,14.44
GW_G2_S23, Summary,QI_68,0.5567,4.638,23.89
GW_G2_S23, Summary,QI_69,6.554,31.46,55.64
GW_G2_S23, Summary,QI_70,0.263,4.558,15.33
GW_G2_S23, Summary,QI_71,0.1672,2.811,13.14
GW_G2_S23, Summary,QI_72,0.1454,1.679,14.75
GW_G2_S23, Summary,QI_73,0.08059,1.431,21.8
GW_G2_S23, Summary,QI_74,0.5817,7.956,30.62
GW_G2_S23, Summary,QI_75,0.8002,8.699,22.83
GW_G2_S23, Summary,QI_76,0.4331,12.88,42.13
GW_G2_S23, Summary,QI_77,0.1796,3.695,14.37
GW_G2_S23, Summary,QI_78,0.1024,1.508,12.23
GW_G2_S23, Summary,QI_79,1.956,9.601,49.22
GW_G2_S23, Summary,QI_80,0.1247,1.939,15.46
GW_G2_S23, Summary,QI_81,0.1277,2.797,31.07
GW_G2_S23, Summary,QI_82,0.5851,3.491,31.11
GW_G2_S23, Summary,QI_83,1.519,7.46,31.5
GW_G2_S23, Summary,QI_84,0.5428,15.29,49.35
GW_G2_S23, Summary,QI_85,0.6952,25.52,81.7
GW_G2_S23, Summary,QI_86,0.5437,13.89,59.34
GW_G2_S23, Summary,QI_87,0.008371,1.947,15.94
GW_G2_S23, Summary,QI_88,0.01228,1.653,15.8
GW_G2_S23, Summary,QI_89,0.06385,1.974,25.15
GW_G2_S23, Summary,QI_90,0.7696,8.204,39.22
GW_G2_S23, Summary,QI_91,0.6767,8.143,27.32
GW_G2_S23, Summary,QI_92,0.1574,11.06,52.02
GW_G2_S23, Summary,QI_93,0.07603,3.006,18.6
GW_G2_S23, Summary,QI_94,0.04385,0.9916,12.43
GW_G2_S23, Summary,QI_95,1.215,7.158,49.21
GW_G2_S23, Summary,QI_96,0.03599,1.493,12.47
GW_G2_S23, Summary,QI_97,0.09281,2.872,41.55
GW_G2_S23, Summary,QI_98,0.864,5.746,41.63
GW_G2_S23, Summary,QI_99,0.9436,8.093,41.91
GW_G2_S23, Summary,QI_100,0.4922,10.83,59.61
GW_G2_S23, Summary,QI_101,0.3402,18.92,47.04
GW_G2_S23, Summary,QI_102,0.2145,9.191,52.13
GW_G2_S23, Summary,QI_103,0.03536,0.09494,0.6978
GW_G2_S23, Summary,QI_104,0.0166,0.4702,0.7997
GW_G2_S23, Summary,QI_105,9.985,19.66,24.88
GW_G2_S23, Summary,QI_106,18.24,26.29,34.05
GW_G2_S23, Summary,QI_107,32.06,40.88,46.24
GW_G2_S23, Summary,QI_108,3.272,11.34,16.41
GW_G2_S23, Summary,QI_109,0.7725,3.638,5.196
GW_G2_S23, Summary,QI_110,0.4991,2.203,3.979
GW_G2_S23, Summary,QI_111,1.68,5.7,7.955
GW_VIC_S4, Summary,CAL_3,459.2,756,1095
GW_VIC_S4, Summary,CAL_7,169.2,425.8,583
GW_VIC_S4, Summary,CAL_8,137.2,321.1,505.5
GW_VIC_S4, Summary,CAL_9,137.9,351,559.8
GW_VIC_S4, Summary,CAL_11,377.2,624.4,997.4
GW_VIC_S4, Summary,CAL_13,277.2,420.7,682.8
GW_VIC_S4, Summary,CAL_14,375.4,783.9,1101
GW_VIC_S4, Summary,CAL_15,334.1,611.2,857.7
GW_VIC_S4, Summary,CAL_16,6.29,48.6,83.4
GW_VIC_S4, Summary,CAL_17,0.2333,2.961,7.832
GW_VIC_S4, Summary,CAL_19,1.739,17.3,110.3
GW_VIC_S4, Summary,CAL_20,0.557,6.797,27.08
GW_VIC_S4, Summary,CAL_21,1.705,13.23,57.72
GW_VIC_S4, Summary,CAL_25,1.315,8.98,37.62
GW_VIC_S4, Summary,CAL_27,2.139,11.61,57.65
GW_VIC_S4, Summary,QI_112,0.0309,0.3344,16.45
GW_VIC_S4, Summary,QI_113,0.011,0.6411,4.823
GW_VIC_S4, Summary,QI_114,0.3773,6.475,22.87
GW_VIC_S4, Summary,QI_115,0.05131,2.667,15.16
GW_VIC_S4, Summary,QI_116,0.3204,1.904,13.15
GW_VIC_S4, Summary,QI_117,0.0777,2.612,26.64
GW_VIC_S4, Summary,QI_118,0.2577,2.592,9.437
GW_VIC_S4, Summary,QI_119,1.002,5.59,20.27
GW_VIC_S4, Summary,QI_120,0.8509,16.75,60.78
GW_VIC_S4, Summary,QI_121,0.008014,0.9916,6.004
GW_VIC_S4, Summary,QI_122,2.175,16.17,46.65
GW_VIC_S4, Summary,QI_123,0.2595,7.837,30.31
GW_VIC_S4, Summary,QI_124,0.01184,3.2,12.17
GW_VIC_S4, Summary,QI_125,0.1752,8.353,47.57
GW_VIC_S4, Summary,QI_126,0.09917,4.755,25
GW_VIC_S4, Summary,QI_127,0.09911,4.98,18.67
GW_VIC_S4, Summary,QI_128,1.316,13.44,33.43
GW_VIC_S4, Summary,QI_129,0.09318,2.659,7.938
GW_VIC_S4, Summary,QI_130,0.1173,4.958,42.38
GW_VIC_S4, Summary,QI_131,0.4525,8.619,42.89
GW_VIC_S4, Summary,QI_132,0.1389,6.629,41.09
GW_VIC_S4, Summary,QI_133,0.4393,4.1,22.39
GW_VIC_S4, Summary,QI_134,0.2179,6.429,19.24
GW_VIC_S4, Summary,QI_135,0.3058,9.911,59.23
GW_VIC_S4, Summary,QI_136,0.4622,4.93,35.97
GW_VIC_S4, Summary,QI_137,0.007428,0.1937,16.75
GW_VIC_S4, Summary,QI_138,0.001198,0.597,5.484
GW_VIC_S4, Summary,QI_139,0.115,6.466,22.52
GW_VIC_S4, Summary,QI_140,0.03703,2.781,14.94
GW_VIC_S4, Summary,QI_141,0.08851,2.336,15.71
GW_VIC_S4, Summary,QI_142,0.008422,1.522,26.88
GW_VIC_S4, Summary,QI_143,0.07769,2.118,10.37
GW_VIC_S4, Summary,QI_144,0.6207,5.055,22.24
GW_VIC_S4, Summary,QI_145,0.4087,14.88,65.87
GW_VIC_S4, Summary,QI_146,0.0008958,0.7833,7.408
GW_VIC_S4, Summary,QI_147,0.2613,15.08,50.79
GW_VIC_S4, Summary,QI_148,0.08838,6.083,28.12
GW_VIC_S4, Summary,QI_149,1.53E-05,1.387,6.964
GW_VIC_S4, Summary,QI_150,0.03468,6.494,40.93
GW_VIC_S4, Summary,QI_151,1.74E-05,2.707,12.46
GW_VIC_S4, Summary,QI_152,2.40E-05,5.197,28.27
GW_VIC_S4, Summary,QI_153,0.3355,12.03,35.79
GW_VIC_S4, Summary,QI_154,0.01811,1.367,6.729
GW_VIC_S4, Summary,QI_155,0.0248,3.547,32.41
GW_VIC_S4, Summary,QI_156,0.06667,8.148,39.98
GW_VIC_S4, Summary,QI_157,0.1201,9.771,48.79
GW_VIC_S4, Summary,QI_158,0.03025,3.266,21.1
GW_VIC_S4, Summary,QI_159,0.04494,5.271,17.61
GW_VIC_S4, Summary,QI_160,0.3243,13.38,66.46
GW_VIC_S4, Summary,QI_161,0.1789,8.065,39.87
GW_ACT_S4, Summary,CAL_3,292.8,680.4,1556
GW_ACT_S4, Summary,CAL_7,247.7,410.9,872.3
GW_ACT_S4, Summary,CAL_8,138.3,385,844.6
GW_ACT_S4, Summary,CAL_9,120.7,393.5,1111
GW_ACT_S4, Summary,CAL_11,228.3,664.1,1005
GW_ACT_S4, Summary,CAL_13,250.2,467.4,924.3
GW_ACT_S4, Summary,CAL_14,247.7,484.6,1033
GW_ACT_S4, Summary,CAL_15,270.5,548.8,1110
GW_ACT_S4, Summary,CAL_16,14.04,57.94,85
GW_ACT_S4, Summary,CAL_17,0.009911,1.605,10.47
GW_ACT_S4, Summary,CAL_19,0.177,13.59,58.25
GW_ACT_S4, Summary,CAL_20,0.04648,5.763,49.16
GW_ACT_S4, Summary,CAL_21,0.1371,9.722,54.21
GW_ACT_S4, Summary,CAL_25,2.299,20.72,69.23
GW_ACT_S4, Summary,CAL_27,1.326,33.1,75.69
GW_ACT_S4, Summary,QI_112,0.2126,1.576,11.57
GW_ACT_S4, Summary,QI_113,0.07279,2.294,11.38
GW_ACT_S4, Summary,QI_114,0.3722,2.454,11.75
GW_ACT_S4, Summary,QI_115,0.04048,3.28,21.74
GW_ACT_S4, Summary,QI_116,0.4803,2.739,12.99
GW_ACT_S4, Summary,QI_117,0.2406,4.821,30.87
GW_ACT_S4, Summary,QI_118,0.8988,4.744,14.9
GW_ACT_S4, Summary,QI_119,0.1822,6.453,31.84
GW_ACT_S4, Summary,QI_120,2.038,8.796,28.66
GW_ACT_S4, Summary,QI_121,0.1804,5.579,25.22
GW_ACT_S4, Summary,QI_122,2.845,10.28,39.96
GW_ACT_S4, Summary,QI_123,1.152,4.784,22.7
GW_ACT_S4, Summary,QI_124,0.4189,2.841,10.58
GW_ACT_S4, Summary,QI_125,0.6747,6.937,31.55
GW_ACT_S4, Summary,QI_126,0.509,2.612,11.51
GW_ACT_S4, Summary,QI_127,0.5491,2.741,10.31
GW_ACT_S4, Summary,QI_128,1.164,8.969,20.95
GW_ACT_S4, Summary,QI_129,0.502,3.741,16.22
GW_ACT_S4, Summary,QI_130,1.073,7.877,22.92
GW_ACT_S4, Summary,QI_131,1.9,7.259,23.65
GW_ACT_S4, Summary,QI_132,2.176,13.46,63.17
GW_ACT_S4, Summary,QI_133,0.8028,10.69,46.48
GW_ACT_S4, Summary,QI_134,0.5178,4.246,15.27
GW_ACT_S4, Summary,QI_135,0.1757,8.302,42.74
GW_ACT_S4, Summary,QI_136,0.345,3.002,19.69
GW_ACT_S4, Summary,QI_137,0.009793,1.113,10.39
GW_ACT_S4, Summary,QI_138,0.0201,1.878,12.68
GW_ACT_S4, Summary,QI_139,0.2103,3.193,14.6
GW_ACT_S4, Summary,QI_140,0.01842,3.546,30.71
GW_ACT_S4, Summary,QI_141,0.03919,2.611,18.77
GW_ACT_S4, Summary,QI_142,0.03034,4.022,38.12
GW_ACT_S4, Summary,QI_143,0.134,4.16,15.79
GW_ACT_S4, Summary,QI_144,0.1702,6.945,39.9
GW_ACT_S4, Summary,QI_145,0.38,10.24,34.01
GW_ACT_S4, Summary,QI_146,0.09086,6.819,40.95
GW_ACT_S4, Summary,QI_147,1.729,12.71,51.08
GW_ACT_S4, Summary,QI_148,0.2297,4.211,25.83
GW_ACT_S4, Summary,QI_149,0.06669,1.809,8.581
GW_ACT_S4, Summary,QI_150,0.7744,7.991,22.09
GW_ACT_S4, Summary,QI_151,0.04351,1.828,9.673
GW_ACT_S4, Summary,QI_152,0.2225,2.726,12.74
GW_ACT_S4, Summary,QI_153,0.9467,11.33,26.35
GW_ACT_S4, Summary,QI_154,0.2127,3.065,14.78
GW_ACT_S4, Summary,QI_155,0.2362,9.261,27.41
GW_ACT_S4, Summary,QI_156,1.443,6.679,23.96
GW_ACT_S4, Summary,QI_157,0.3899,17.19,65.2
GW_ACT_S4, Summary,QI_158,0.259,9.927,50.43
GW_ACT_S4, Summary,QI_159,0.1451,5.768,19.23
GW_ACT_S4, Summary,QI_160,0.2902,10.67,47.2
GW_ACT_S4, Summary,QI_161,0.1297,5.288,26.48
GW_all, Summary,CAL_3,348.8,741.4,1378
GW_all, Summary,CAL_7,194.3,421.7,695.8
GW_all, Summary,CAL_8,128.3,352.8,632.1
GW_all, Summary,CAL_9,116.4,370.4,810.7
GW_all, Summary,CAL_11,274.5,637.9,1053
GW_all, Summary,CAL_13,269.9,441.3,790.4
GW_all, Summary,CAL_14,295.9,643.7,1100
GW_all, Summary,CAL_15,301.6,599,979.9
GW_all, Summary,CAL_16,7.374,51.69,84.42
GW_all, Summary,CAL_17,0.02582,2.484,10.19
GW_all, Summary,CAL_19,0.6462,16.2,102.3
GW_all, Summary,CAL_20,0.1649,6.637,39.07
GW_all, Summary,CAL_21,0.4768,11.8,57.7
GW_all, Summary,CAL_25,1.495,11.72,63.01
GW_all, Summary,CAL_27,1.874,16.08,70.31
GW_all, Summary,QI_31,9.758,51.53,91.17
GW_all, Summary,QI_32,0.1679,4.463,21.67
GW_all, Summary,QI_33,0.009166,0.7365,12.82
GW_all, Summary,QI_34,0.002575,0.5597,20.8
GW_all, Summary,QI_35,0.3692,5.138,19.22
GW_all, Summary,QI_36,1.813,13.67,52.38
GW_all, Summary,QI_37,0.6209,13.09,53.28
GW_all, Summary,QI_38,0.01656,1.665,25.83
GW_all, Summary,QI_39,0.01345,2,15.07
GW_all, Summary,QI_40,0.004188,1.509,20.58
GW_all, Summary,QI_41,0.04744,3.643,15.33
GW_all, Summary,QI_42,0.01109,1.887,28.96
GW_all, Summary,QI_43,0.4092,3.519,15.05
GW_all, Summary,QI_44,1.05,9.822,49.8
GW_all, Summary,QI_45,0.03104,2.566,14.65
GW_all, Summary,QI_46,5.271,26.54,85.28
GW_all, Summary,QI_47,0.09254,1.959,21.75
GW_all, Summary,QI_48,0.01516,2.276,22.37
GW_all, Summary,QI_49,4.383,21.9,49.47
GW_all, Summary,QI_50,0.3654,4.842,23.3
GW_all, Summary,QI_51,3.124,44.26,92.17
GW_all, Summary,QI_52,0.1283,3.895,20.2
GW_all, Summary,QI_53,0.004846,0.9845,15.97
GW_all, Summary,QI_54,0.001472,0.4602,20.79
GW_all, Summary,QI_55,0.1194,4.998,24.19
GW_all, Summary,QI_56,2.41,15.06,56.13
GW_all, Summary,QI_57,1.069,19.54,73.55
GW_all, Summary,QI_58,0.008832,2.017,28.88
GW_all, Summary,QI_59,0.006946,0.9516,9.668
GW_all, Summary,QI_60,0.006984,1.841,19.68
GW_all, Summary,QI_61,0.01363,2.685,16.2
GW_all, Summary,QI_62,0.0006103,0.825,26.66
GW_all, Summary,QI_63,0.02942,1.946,14.38
GW_all, Summary,QI_64,0.8182,7.492,49.96
GW_all, Summary,QI_65,0.00483,2.452,29.58
GW_all, Summary,QI_66,2.603,32.25,86.88
GW_all, Summary,QI_67,0.1206,2.787,24.25
GW_all, Summary,QI_68,0.01533,3.509,30.41
GW_all, Summary,QI_69,2.876,24.69,67.48
GW_all, Summary,QI_70,0.2666,5.399,25.11
GW_all, Summary,QI_71,0.324,4.787,26.54
GW_all, Summary,QI_72,0.1751,1.551,18.75
GW_all, Summary,QI_73,0.01851,1.13,42.96
GW_all, Summary,QI_74,0.365,11.98,75.7
GW_all, Summary,QI_75,0.3266,7.646,28.71
GW_all, Summary,QI_76,0.361,8.01,48.6
GW_all, Summary,QI_77,0.1144,4.474,22.52
GW_all, Summary,QI_78,0.1009,2.054,20.21
GW_all, Summary,QI_79,0.7955,13.21,71.51
GW_all, Summary,QI_80,0.1038,2.395,15.57
GW_all, Summary,QI_81,0.1003,2.737,52
GW_all, Summary,QI_82,0.1476,3.209,32.66
GW_all, Summary,QI_83,1.238,8.669,48.07
GW_all, Summary,QI_84,0.5136,22.2,78.81
GW_all, Summary,QI_85,0.6057,26.27,87.88
GW_all, Summary,QI_86,0.4026,14.83,73.71
GW_all, Summary,QI_87,0.05536,4.657,32.27
GW_all, Summary,QI_88,0.0348,1.4,20.02
GW_all, Summary,QI_89,0.01029,1.682,45.45
GW_all, Summary,QI_90,0.675,16.19,89.59
GW_all, Summary,QI_91,0.2848,8.04,32.22
GW_all, Summary,QI_92,0.1605,8.359,52.19
GW_all, Summary,QI_93,0.05995,4.819,27.64
GW_all, Summary,QI_94,0.006639,1.302,16.81
GW_all, Summary,QI_95,0.3648,9.314,63.5
GW_all, Summary,QI_96,0.02817,1.572,12.08
GW_all, Summary,QI_97,0.08603,3.268,50.02
GW_all, Summary,QI_98,0.09889,5.176,41.36
GW_all, Summary,QI_99,0.8803,9.224,46.87
GW_all, Summary,QI_100,0.201,18.64,82.61
GW_all, Summary,QI_101,0.283,18.64,67.1
GW_all, Summary,QI_102,0.051,10.35,71.3
GW_all, Summary,QI_103,9.91E-05,0.08999,7.025
GW_all, Summary,QI_104,0.01364,0.3702,0.7869
GW_all, Summary,QI_105,9.988,20.09,27.15
GW_all, Summary,QI_106,18.47,26.96,33.82
GW_all, Summary,QI_107,29.99,39.4,50.32
GW_all, Summary,QI_108,4.073,11.88,17.74
GW_all, Summary,QI_109,1.019,3.697,5.529
GW_all, Summary,QI_110,0.4993,2.491,4.46
GW_all, Summary,QI_111,1.894,5.868,9.919
GW_all, Summary,QI_112,0.06234,0.5886,14.9
GW_all, Summary,QI_113,0.01107,0.8799,10.59
GW_all, Summary,QI_114,0.3522,4.244,22.07
GW_all, Summary,QI_115,0.04082,2.843,20.63
GW_all, Summary,QI_116,0.3656,2.179,13.57
GW_all, Summary,QI_117,0.08078,3.119,30.28
GW_all, Summary,QI_118,0.3441,3.281,13.95
GW_all, Summary,QI_119,0.4383,5.868,24.23
GW_all, Summary,QI_120,1.174,13.07,56.21
GW_all, Summary,QI_121,0.01937,1.537,22.45
GW_all, Summary,QI_122,2.277,13.43,44.98
GW_all, Summary,QI_123,0.458,6.324,30.01
GW_all, Summary,QI_124,0.02153,2.978,11.98
GW_all, Summary,QI_125,0.282,7.791,46.08
GW_all, Summary,QI_126,0.09941,3.676,23.18
GW_all, Summary,QI_127,0.09928,3.754,17.53
GW_all, Summary,QI_128,1.211,11.63,30.55
GW_all, Summary,QI_129,0.1257,3.046,14.09
GW_all, Summary,QI_130,0.1722,6.42,40.22
GW_all, Summary,QI_131,0.6396,7.949,38.5
GW_all, Summary,QI_132,0.3663,7.97,59.08
GW_all, Summary,QI_133,0.4872,6.189,42.21
GW_all, Summary,QI_134,0.2799,5.461,18.64
GW_all, Summary,QI_135,0.2456,9.333,56.86
GW_all, Summary,QI_136,0.3807,4.03,32.73
GW_all, Summary,QI_137,0.007423,0.4129,15.21
GW_all, Summary,QI_138,0.0009854,0.8143,10.25
GW_all, Summary,QI_139,0.139,4.77,21.92
GW_all, Summary,QI_140,0.02988,2.93,26.05
GW_all, Summary,QI_141,0.06462,2.467,17.27
GW_all, Summary,QI_142,0.009457,1.936,34.74
GW_all, Summary,QI_143,0.08336,2.908,14.98
GW_all, Summary,QI_144,0.3052,5.605,29.74
GW_all, Summary,QI_145,0.3156,13.29,58.7
GW_all, Summary,QI_146,0.007375,1.237,33.19
GW_all, Summary,QI_147,0.4105,13.88,53.47
GW_all, Summary,QI_148,0.1306,4.915,28.5
GW_all, Summary,QI_149,2.95E-05,1.597,8.469
GW_all, Summary,QI_150,0.1471,7.218,39.79
GW_all, Summary,QI_151,3.03E-05,2.326,12.1
GW_all, Summary,QI_152,3.05E-05,3.881,26.86
GW_all, Summary,QI_153,0.4426,11.74,33.62
GW_all, Summary,QI_154,0.03547,1.799,13.03
GW_all, Summary,QI_155,0.03551,5.776,31.39
GW_all, Summary,QI_156,0.1853,7.608,37.63
GW_all, Summary,QI_157,0.1943,11.37,61.51
GW_all, Summary,QI_158,0.05673,5.538,44.73
GW_all, Summary,QI_159,0.06401,5.462,19.38
GW_all, Summary,QI_160,0.2992,12.33,63.27
GW_all, Summary,QI_161,0.1483,6.711,37.03
EW_all_q_VIC, Summary,CAL_3,505.8,762.1,1559
EW_all_q_VIC, Summary,CAL_7,100.9,426.7,711.5
EW_all_q_VIC, Summary,CAL_8,90.42,324.4,570
EW_all_q_VIC, Summary,CAL_9,77.85,383.4,1929
